Time,Etalon,Fcn1 (0.0054 -> 0.0081),Fcn1 (0.0054 -> 0.0102),Fcn17 (0.027 -> 0.0405),Fcn17 (0.027 -> 0.054),Fcn7 (0.025 -> 0.0375),Fcn7 (0.025 -> 0.05),Fcn9 (0.45 -> 0.625),Fcn9 (0.45 -> 0.90),Fcn11 (0.015 -> 0.0225),Fcn11 (0.015 -> 0.030),Fcn14 (0.306 -> 0.459),Fcn14 (0.306 -> 0.612)
1.362,16.90485605,17.00170674,17.07007116,16.90485605,16.90485605,17.58254597,18.30259152,31.18523991,43.1064261,16.7604404,16.60817608,6.831093326,-1.706266702
1.364,16.84124489,16.93778044,17.00592312,16.84124489,16.84124489,17.51592954,18.23278199,31.10372885,43.03418577,16.69777006,16.54649768,6.799452613,-1.726908823
1.366,16.77784185,16.87406291,16.94198429,16.77784185,16.77784185,17.44953456,18.16320806,31.02236016,42.96195306,16.6353017,16.48501481,6.767958073,-1.747367369
1.368,16.71464648,16.81055371,16.87825425,16.71464648,16.71464648,17.38336052,18.09386918,30.94113414,42.88972894,16.57303493,16.4237271,6.736609032,-1.767643455
1.37,16.65165835,16.74725239,16.81473256,16.65165835,16.65165835,17.31740692,18.02476477,30.86005111,42.81751439,16.51096935,16.36263421,6.705404819,-1.78773819
1.372,16.58887701,16.68415853,16.75141877,16.58887701,16.58887701,17.25167326,17.95589427,30.77911135,42.74531036,16.44910454,16.30173575,6.674344767,-1.807652677
1.374,16.52630201,16.62127167,16.68831245,16.52630201,16.52630201,17.18615904,17.88725712,30.69831518,42.67311781,16.38744011,16.24103137,6.643428212,-1.827388011
1.376,16.46393292,16.55859138,16.62541315,16.46393292,16.46393291,17.12086375,17.81885276,30.61766288,42.60093769,16.32597565,16.18052071,6.612654491,-1.846945284
1.378,16.40176927,16.4961172,16.56272042,16.40176927,16.40176927,17.05578689,17.75068061,30.53715473,42.52877092,16.26471075,16.12020339,6.582022948,-1.866325582
1.38,16.33981063,16.43384869,16.50023383,16.33981063,16.33981063,16.99092796,17.68274011,30.45679101,42.45661844,16.203645,16.06007905,6.551532926,-1.885529982
1.382,16.27805655,16.3717854,16.43795293,16.27805655,16.27805655,16.92628644,17.6150307,30.37657201,42.38448116,16.14277798,16.00014732,6.521183773,-1.904559559
1.384,16.21650658,16.30992689,16.37587727,16.21650658,16.21650657,16.86186184,17.5475518,30.29649798,42.31236,16.0821093,15.94040782,6.490974841,-1.92341538
1.386,16.15516026,16.24827271,16.3140064,16.15516026,16.15516026,16.79765364,17.48030285,30.21656919,42.24025585,16.02163853,15.88086019,6.460905481,-1.942098508
1.388,16.09401714,16.1868224,16.25233987,16.09401714,16.09401714,16.73366133,17.41328328,30.13678589,42.16816962,15.96136526,15.82150404,6.430975052,-1.960609999
1.39,16.03307678,16.12557552,16.19087724,16.03307678,16.03307678,16.66988441,17.34649253,30.05714833,42.09610218,15.90128908,15.762339,6.401182913,-1.978950903
1.392,15.97233871,16.06453161,16.12961805,15.97233871,15.97233871,16.60632237,17.27993001,29.97765677,42.02405442,15.84140956,15.70336469,6.371528427,-1.997122267
1.394,15.91180249,16.00369022,16.06856185,15.91180249,15.91180249,16.5429747,17.21359517,29.89831143,41.9520272,15.78172629,15.64458074,6.342010958,-2.015125129
1.396,15.85146766,15.9430509,16.00770819,15.85146766,15.85146766,16.47984088,17.14748743,29.81911256,41.88002139,15.72223886,15.58598676,6.312629876,-2.032960524
1.398,15.79133376,15.88261319,15.94705661,15.79133376,15.79133376,16.41692041,17.08160622,29.74006039,41.80803785,15.66294684,15.52758237,6.283384551,-2.05062948
1.4,15.73140033,15.82237664,15.88660667,15.73140033,15.73140033,16.35421277,17.01595098,29.66115513,41.73607741,15.60384981,15.46936719,6.254274358,-2.068133021
1.402,15.67166693,15.76234078,15.82635789,15.67166693,15.67166693,16.29171745,16.95052112,29.58239701,41.66414093,15.54494734,15.41134083,6.225298674,-2.085472163
1.404,15.61213308,15.70250517,15.76630984,15.61213308,15.61213308,16.22943393,16.88531609,29.50378624,41.59222922,15.48623903,15.35350291,6.196456879,-2.10264792
1.406,15.55279833,15.64286934,15.70646204,15.55279833,15.55279833,16.16736171,16.8203353,29.42532303,41.52034312,15.42772443,15.29585304,6.167748356,-2.119661297
1.408,15.49366222,15.58343284,15.64681405,15.49366222,15.49366222,16.10550027,16.7555782,29.34700758,41.44848344,15.36940313,15.23839083,6.13917249,-2.136513297
1.41,15.43472429,15.5241952,15.5873654,15.43472429,15.43472429,16.04384909,16.69104419,29.2688401,41.37665099,15.3112747,15.1811159,6.11072867,-2.153204915
1.412,15.37598407,15.46515597,15.52811564,15.37598407,15.37598407,15.98240766,16.62673273,29.19082076,41.30484657,15.25333872,15.12402786,6.082416287,-2.169737141
1.414,15.31744111,15.40631468,15.4690643,15.31744111,15.31744111,15.92117547,16.56264322,29.11294978,41.23307097,15.19559475,15.0671263,6.054234735,-2.186110962
1.416,15.25909495,15.34767087,15.41021093,15.25909495,15.25909495,15.86015199,16.4987751,29.03522731,41.16132499,15.13804237,15.01041084,6.026183411,-2.202327358
1.418,15.20094511,15.28922409,15.35155505,15.20094511,15.20094511,15.79933672,16.4351278,28.95765356,41.08960939,15.08068114,14.95388109,5.998261715,-2.218387302
1.42,15.14299114,15.23097386,15.29309622,15.14299114,15.14299113,15.73872913,16.37170074,28.88022868,41.01792496,15.02351064,14.89753665,5.97046905,-2.234291765
1.422,15.08523256,15.17291972,15.23483396,15.08523256,15.08523256,15.6783287,16.30849335,28.80295285,40.94627245,14.96653044,14.84137712,5.942804819,-2.250041712
1.424,15.02766892,15.11506122,15.17676782,15.02766892,15.02766892,15.61813493,16.24550506,28.72582623,40.87465263,14.90974011,14.78540211,5.915268432,-2.265638101
1.426,14.97029975,15.05739788,15.11889733,14.97029975,14.97029975,15.55814729,16.1827353,28.64884898,40.80306625,14.8531392,14.72961122,5.887859298,-2.281081886
1.428,14.91312459,14.99992923,15.06122202,14.91312459,14.91312459,15.49836527,16.12018349,28.57202126,40.73151404,14.79672729,14.67400405,5.860576832,-2.296374017
1.43,14.85614296,14.94265483,15.00374143,14.85614296,14.85614296,15.43878834,16.05784906,28.49534322,40.65999676,14.74050395,14.61858021,5.833420449,-2.311515437
1.432,14.7993544,14.88557418,14.94645509,14.7993544,14.7993544,15.37941599,15.99573143,28.418815,40.58851511,14.68446873,14.56333928,5.806389567,-2.326507086
1.434,14.74275844,14.82868684,14.88936254,14.74275844,14.74275844,15.3202477,15.93383004,28.34243675,40.51706984,14.62862121,14.50828087,5.779483609,-2.341349896
1.436,14.68635461,14.77199233,14.83246331,14.68635461,14.68635461,15.26128295,15.8721443,28.26620859,40.44566165,14.57296094,14.45340458,5.752701999,-2.356044797
1.438,14.63014245,14.71549019,14.77575694,14.63014245,14.63014244,15.20252121,15.81067366,28.19013067,40.37429125,14.5174875,14.39871,5.726044162,-2.370592712
1.44,14.57412148,14.65917994,14.71924295,14.57412148,14.57412148,15.14396199,15.74941753,28.11420311,40.30295935,14.46220044,14.34419673,5.699509528,-2.384994561
1.442,14.51829123,14.60306111,14.66292087,14.51829123,14.51829123,15.08560474,15.68837534,28.03842603,40.23166665,14.40709932,14.28986436,5.67309753,-2.399251256
1.444,14.46265125,14.54713325,14.60679025,14.46265125,14.46265125,15.02744895,15.62754651,27.96279956,40.16041382,14.35218371,14.23571249,5.646807602,-2.413363708
1.446,14.40720104,14.49139587,14.5508506,14.40720104,14.40720104,14.96949411,15.56693049,27.88732381,40.08920156,14.29745316,14.18174072,5.620639181,-2.427332819
1.448,14.35194016,14.43584852,14.49510147,14.35194016,14.35194016,14.91173969,15.50652669,27.81199888,40.01803054,14.24290724,14.12794862,5.594591707,-2.441159489
1.45,14.29686811,14.38049071,14.43954237,14.29686811,14.29686811,14.85418517,15.44633453,27.7368249,39.94690143,14.18854551,14.0743358,5.568664621,-2.454844613
1.452,14.24198444,14.32532198,14.38417284,14.24198444,14.24198444,14.79683003,15.38635346,27.66180195,39.87581489,14.13436752,14.02090185,5.54285737,-2.468389079
1.454,14.18728868,14.27034185,14.32899242,14.18728868,14.18728867,14.73967375,15.32658289,27.58693013,39.80477158,14.08037283,13.96764635,5.517169401,-2.481793773
1.456,14.13278034,14.21554986,14.27400062,14.13278034,14.13278034,14.68271581,15.26702226,27.51220955,39.73377215,14.02656101,13.9145689,5.491600163,-2.495059574
1.458,14.07845895,14.16094554,14.21919697,14.07845895,14.07845895,14.6259557,15.20767099,27.43764028,39.66281725,13.97293161,13.86166909,5.466149109,-2.508187358
1.46,14.02432406,14.1065284,14.16458102,14.02432406,14.02432406,14.56939288,15.1485285,27.36322243,39.59190751,13.91948419,13.8089465,5.440815694,-2.521177994
1.462,13.97037517,14.05229799,14.11015227,13.97037517,13.97037517,14.51302684,15.08959424,27.28895606,39.52104356,13.86621829,13.75640072,5.415599376,-2.534032349
1.464,13.91661183,13.99825382,14.05591027,13.91661183,13.91661183,14.45685706,15.03086763,27.21484125,39.45022603,13.81313349,13.70403134,5.390499615,-2.546751284
1.466,13.86303355,13.94439543,14.00185454,13.86303355,13.86303355,14.40088302,14.97234809,27.14087809,39.37945554,13.76022934,13.65183794,5.365515873,-2.559335655
1.468,13.80963986,13.89072234,13.94798461,13.80963986,13.80963986,14.3451042,14.91403506,27.06706663,39.3087327,13.70750539,13.59982012,5.340647615,-2.571786313
1.47,13.7564303,13.83723408,13.8943,13.7564303,13.7564303,14.28952008,14.85592796,26.99340696,39.23805811,13.65496119,13.54797746,5.315894309,-2.584104107
1.472,13.70340438,13.78393017,13.84080024,13.70340438,13.70340438,14.23413013,14.79802623,26.91989912,39.16743239,13.60259631,13.49630953,5.291255425,-2.596289878
1.474,13.65056164,13.73081015,13.78748486,13.65056164,13.65056164,14.17893384,14.7403293,26.84654318,39.09685613,13.55041029,13.44481594,5.266730435,-2.608344464
1.476,13.59790159,13.67787354,13.73435339,13.59790159,13.59790159,14.12393068,14.68283659,26.7733392,39.02632991,13.4984027,13.39349625,5.242318814,-2.620268699
1.478,13.54542377,13.62511986,13.68140534,13.54542377,13.54542377,14.06912014,14.62554754,26.70028722,38.95585431,13.44657308,13.34235006,5.218020038,-2.632063412
1.48,13.49312771,13.57254865,13.62864026,13.49312771,13.49312771,14.0145017,14.56846157,26.62738729,38.88542992,13.39492099,13.29137694,5.193833589,-2.643729428
1.482,13.44101292,13.52015942,13.57605766,13.44101292,13.44101292,13.96007484,14.51157813,26.55463946,38.81505731,13.34344598,13.24057649,5.169758947,-2.655267565
1.484,13.38907894,13.46795171,13.52365707,13.38907894,13.38907893,13.90583903,14.45489663,26.48204376,38.74473705,13.29214761,13.18994827,5.145795598,-2.66667864
1.486,13.33732528,13.41592503,13.47143802,13.33732528,13.33732528,13.85179376,14.39841652,26.40960024,38.67446969,13.24102542,13.13949188,5.121943027,-2.677963464
1.488,13.28575148,13.36407893,13.41940003,13.28575148,13.28575148,13.79793851,14.34213722,26.33730893,38.60425578,13.19007898,13.08920689,5.098200724,-2.689122844
1.49,13.23435706,13.31241291,13.36754264,13.23435706,13.23435706,13.74427276,14.28605818,26.26516985,38.53409589,13.13930784,13.03909289,5.074568181,-2.700157581
1.492,13.18314155,13.26092652,13.31586536,13.18314155,13.18314155,13.69079598,14.23017881,26.19318304,38.46399055,13.08871154,12.98914946,5.051044891,-2.711068475
1.494,13.13210448,13.20961927,13.26436771,13.13210448,13.13210448,13.63750767,14.17449856,26.12134852,38.39394029,13.03828964,12.93937617,5.02763035,-2.721856317
1.496,13.08124536,13.15849069,13.21304924,13.08124536,13.08124536,13.5844073,14.11901686,26.0496663,38.32394566,12.98804169,12.88977261,5.004324057,-2.732521898
1.498,13.03056373,13.1075403,13.16190946,13.03056373,13.03056373,13.53149435,14.06373315,25.9781364,38.25400718,12.93796725,12.84033835,4.981125513,-2.743066003
1.5,12.98005911,13.05676764,13.1109479,12.98005911,12.98005911,13.47876832,14.00864685,25.90675884,38.18412537,12.88806586,12.79107298,4.958034221,-2.753489412
1.502,12.92973102,13.00617223,13.06016409,12.92973102,12.92973102,13.42622866,13.95375741,25.83553363,38.11430075,12.83833708,12.74197607,4.935049686,-2.763792902
1.504,12.879579,12.95575359,13.00955755,12.879579,12.879579,13.37387488,13.89906426,25.76446077,38.04453383,12.78878045,12.6930472,4.912171416,-2.773977245
1.506,12.82960257,12.90551125,12.95912781,12.82960257,12.82960257,13.32170646,13.84456684,25.69354026,37.97482511,12.73939554,12.64428596,4.88939892,-2.784043209
1.508,12.77980126,12.85544474,12.90887439,12.77980126,12.77980125,13.26972287,13.79026458,25.62277211,37.9051751,12.69018189,12.59569191,4.866731711,-2.793991558
1.51,12.73017458,12.80555358,12.85879682,12.73017458,12.73017458,13.2179236,13.73615692,25.55215631,37.83558429,12.64113906,12.54726464,4.844169303,-2.803823051
1.512,12.68072208,12.7558373,12.80889463,12.68072208,12.68072208,13.16630813,13.68224331,25.48169286,37.76605317,12.59226659,12.49900373,4.821711213,-2.813538445
1.514,12.63144327,12.70629542,12.75916734,12.63144327,12.63144327,13.11487595,13.62852317,25.41138174,37.69658222,12.54356403,12.45090875,4.79935696,-2.82313849
1.516,12.58233768,12.65692748,12.70961448,12.58233768,12.58233768,13.06362654,13.57499595,25.34122295,37.62717193,12.49503095,12.40297928,4.777106064,-2.832623933
1.518,12.53340485,12.607733,12.66023558,12.53340485,12.53340484,13.01255939,13.52166109,25.27121646,37.55782277,12.44666688,12.3552149,4.75495805,-2.841995519
1.52,12.48464428,12.5587115,12.61103016,12.48464428,12.48464428,12.96167398,13.46851802,25.20136227,37.48853521,12.39847139,12.30761518,4.732912442,-2.851253986
1.522,12.43605553,12.50986252,12.56199775,12.43605553,12.43605553,12.91096979,13.4155662,25.13166034,37.41930971,12.35044402,12.2601797,4.710968768,-2.860400069
1.524,12.3876381,12.46118558,12.51313788,12.3876381,12.3876381,12.86044632,13.36280505,25.06211065,37.35014674,12.30258432,12.21290804,4.689126558,-2.8694345
1.526,12.33939154,12.41268021,12.46445008,12.33939154,12.33939154,12.81010305,13.31023402,24.99271318,37.28104675,12.25489185,12.16579978,4.667385344,-2.878358005
1.528,12.29131536,12.36434593,12.41593387,12.29131536,12.29131536,12.75993946,13.25785256,24.9234679,37.21201019,12.20736615,12.11885449,4.645744661,-2.887171308
1.53,12.24340909,12.31618228,12.36758877,12.24340909,12.24340909,12.70995504,13.20566011,24.85437477,37.14303751,12.16000679,12.07207174,4.624204043,-2.895875127
1.532,12.19567227,12.26818878,12.31941433,12.19567227,12.19567227,12.66014928,13.15365611,24.78543376,37.07412914,12.1128133,12.02545112,4.602763031,-2.904470178
1.534,12.14810443,12.22036496,12.27141006,12.14810443,12.14810443,12.61052168,13.10184,24.71664482,37.00528552,12.06578525,11.97899221,4.581421164,-2.912957172
1.536,12.10070508,12.17271035,12.2235755,12.10070508,12.10070508,12.5610717,13.05021124,24.64800792,36.93650708,12.01892218,11.93269456,4.560177985,-2.921336817
1.538,12.05347376,12.12522447,12.17591018,12.05347376,12.05347376,12.51179885,12.99876926,24.57952301,36.86779425,11.97222365,11.88655778,4.539033039,-2.929609816
1.54,12.00641001,12.07790687,12.12841361,12.00641001,12.00641001,12.46270262,12.94751352,24.51119004,36.79914745,11.92568921,11.84058142,4.517985872,-2.937776869
1.542,11.95951335,12.03075706,12.08108534,11.95951335,11.95951335,12.41378249,12.89644345,24.44300897,36.7305671,11.87931842,11.79476507,4.497036035,-2.945838671
1.544,11.9127833,11.98377458,12.03392489,11.9127833,11.9127833,12.36503795,12.84555851,24.37497974,36.66205361,11.83311081,11.7491083,4.476183077,-2.953795914
1.546,11.86621941,11.93695896,11.98693179,11.86621941,11.86621941,12.3164685,12.79485815,24.30710229,36.59360738,11.78706596,11.70361069,4.455426551,-2.961649287
1.548,11.8198212,11.89030972,11.94010557,11.8198212,11.8198212,12.26807362,12.74434181,24.23937658,36.52522882,11.7411834,11.65827181,4.434766014,-2.969399475
1.55,11.7735882,11.8438264,11.89344576,11.7735882,11.7735882,12.21985281,12.69400895,24.17180253,36.45691833,11.6954627,11.61309125,4.414201022,-2.977047156
1.552,11.72751994,11.79750853,11.8469519,11.72751994,11.72751994,12.17180555,12.64385902,24.10438009,36.38867631,11.6499034,11.56806857,4.393731134,-2.98459301
1.554,11.68161597,11.75135563,11.80062351,11.68161597,11.68161597,12.12393135,12.59389146,24.03710918,36.32050314,11.60450507,11.52320336,4.373355911,-2.992037707
1.556,11.6358758,11.70536725,11.75446012,11.6358758,11.6358758,12.0762297,12.54410572,23.96998975,36.2523992,11.55926725,11.47849519,4.353074918,-2.999381919
1.558,11.59029897,11.65954292,11.70846127,11.59029897,11.59029897,12.02870009,12.49450127,23.90302172,36.18436489,11.5141895,11.43394364,4.332887719,-3.006626311
1.56,11.54488501,11.61388216,11.66262649,11.54488501,11.54488501,11.981342,12.44507756,23.83620502,36.11640057,11.46927137,11.38954828,4.312793881,-3.013771545
1.562,11.49963346,11.56838451,11.61695531,11.49963346,11.49963346,11.93415495,12.39583403,23.76953957,36.04850662,11.42451241,11.3453087,4.292792974,-3.020818279
1.564,11.45454385,11.5230495,11.57144727,11.45454385,11.45454385,11.88713842,12.34677015,23.70302529,35.98068341,11.37991219,11.30122446,4.272884569,-3.027767168
1.566,11.40961572,11.47787667,11.52610189,11.40961572,11.40961572,11.84029191,12.29788537,23.63666211,35.91293129,11.33547026,11.25729515,4.25306824,-3.034618864
1.568,11.3648486,11.43286554,11.48091871,11.3648486,11.3648486,11.79361492,12.24917914,23.57044994,35.84525064,11.29118616,11.21352034,4.23334356,-3.041374013
1.57,11.32024202,11.38801566,11.43589727,11.32024202,11.32024202,11.74710694,12.20065092,23.50438869,35.77764181,11.24705947,11.16989961,4.213710109,-3.04803326
1.572,11.27579552,11.34332656,11.3910371,11.27579552,11.27579552,11.70076748,12.15230018,23.43847829,35.71010514,11.20308973,11.12643254,4.194167464,-3.054597246
1.574,11.23150864,11.29879778,11.34633773,11.23150864,11.23150864,11.65459602,12.10412637,23.37271863,35.64264099,11.1592765,11.0831187,4.174715207,-3.061066607
1.576,11.18738091,11.25442884,11.3017987,11.18738091,11.18738091,11.60859208,12.05612894,23.30710963,35.57524969,11.11561934,11.03995768,4.155352921,-3.067441976
1.578,11.14341187,11.2102193,11.25741955,11.14341187,11.14341187,11.56275514,12.00830737,23.2416512,35.5079316,11.0721178,10.99694905,4.136080191,-3.073723984
1.58,11.09960106,11.16616867,11.2131998,11.09960106,11.09960106,11.51708472,11.9606611,23.17634323,35.44068703,11.02877144,10.95409238,4.116896603,-3.079913257
1.582,11.05594801,11.12227651,11.16913901,11.05594801,11.05594801,11.4715803,11.91318961,23.11118563,35.37351633,10.98557982,10.91138727,4.097801746,-3.086010418
1.584,11.01245227,11.07854234,11.1252367,11.01245227,11.01245227,11.4262414,11.86589236,23.0461783,35.30641982,10.9425425,10.86883329,4.078795211,-3.092016086
1.586,10.96911336,11.03496571,11.08149242,10.96911336,10.96911336,11.38106752,11.8187688,22.98132114,35.23939782,10.89965903,10.82643001,4.05987659,-3.097930877
1.588,10.92593084,10.99154615,11.03790569,10.92593084,10.92593084,11.33605815,11.77181841,22.91661403,35.17245066,10.85692898,10.78417701,4.041045478,-3.103755404
1.59,10.88290423,10.94828321,10.99447607,10.88290423,10.88290423,11.2912128,11.72504065,22.85205688,35.10557865,10.8143519,10.74207388,4.022301471,-3.109490276
1.592,10.84003309,10.90517642,10.95120308,10.84003309,10.84003309,11.24653098,11.67843499,22.78764957,35.0387821,10.77192735,10.7001202,4.003644167,-3.115136099
1.594,10.79731695,10.86222532,10.90808628,10.79731695,10.79731695,11.20201219,11.63200088,22.72339199,34.97206132,10.72965489,10.65831554,3.985073166,-3.120693475
1.596,10.75475536,10.81942945,10.86512519,10.75475536,10.75475536,11.15765594,11.58573781,22.65928404,34.90541661,10.68753409,10.61665949,3.966588069,-3.126163004
1.598,10.71234784,10.77678837,10.82231936,10.71234784,10.71234784,11.11346173,11.53964524,22.59532558,34.83884828,10.6455645,10.57515162,3.948188481,-3.131545281
1.6,10.67009396,10.73430159,10.77966833,10.67009396,10.67009396,11.06942908,11.49372264,22.53151652,34.77235661,10.60374568,10.53379152,3.929874006,-3.136840899
1.602,10.62799325,10.69196868,10.73717164,10.62799325,10.62799325,11.02555748,11.44796947,22.46785672,34.70594191,10.5620772,10.49257877,3.911644253,-3.142050446
1.604,10.58604525,10.64978917,10.69482884,10.58604525,10.58604525,10.98184645,11.40238522,22.40434606,34.63960446,10.52055862,10.45151294,3.893498829,-3.14717451
1.606,10.5442495,10.6077626,10.65263946,10.5442495,10.5442495,10.93829549,11.35696935,22.34098443,34.57334455,10.4791895,10.41059363,3.875437346,-3.152213671
1.608,10.50260557,10.56588853,10.61060306,10.50260557,10.50260557,10.89490412,11.31172134,22.2777717,34.50716246,10.43796941,10.36982041,3.857459417,-3.157168511
1.61,10.46111298,10.52416648,10.56871916,10.46111298,10.46111298,10.85167185,11.26664066,22.21470774,34.44105847,10.3968979,10.32919287,3.839564656,-3.162039604
1.612,10.41977128,10.48259602,10.52698733,10.41977128,10.41977128,10.80859819,11.22172679,22.15179242,34.37503285,10.35597454,10.28871058,3.821752679,-3.166827524
1.614,10.37858003,10.44117667,10.4854071,10.37858003,10.37858003,10.76568265,11.1769792,22.08902561,34.30908588,10.3151989,10.24837314,3.804023105,-3.171532841
1.616,10.33753876,10.399908,10.44397802,10.33753876,10.33753876,10.72292475,11.13239736,22.02640718,34.24321782,10.27457054,10.20818013,3.786375552,-3.17615612
1.618,10.29664703,10.35878955,10.40269964,10.29664703,10.29664703,10.68032399,11.08798077,21.963937,34.17742894,10.23408902,10.16813112,3.768809643,-3.180697927
1.62,10.25590438,10.31782086,10.3615715,10.25590438,10.25590438,10.6378799,11.04372888,21.90161492,34.11171949,10.19375392,10.12822571,3.751325,-3.185158819
1.622,10.21531037,10.27700148,10.32059315,10.21531037,10.21531037,10.59559198,10.9996412,21.83944082,34.04608974,10.15356479,10.08846347,3.733921249,-3.189539356
1.624,10.17486454,10.23633097,10.27976414,10.17486454,10.17486454,10.55345976,10.95571719,21.77741455,33.98053995,10.11352121,10.04884401,3.716598016,-3.19384009
1.626,10.13456644,10.19580887,10.23908401,10.13456644,10.13456644,10.51148275,10.91195634,21.71553596,33.91507035,10.07362274,10.00936689,3.69935493,-3.198061573
1.628,10.09441563,10.15543472,10.19855233,10.09441563,10.09441563,10.46966048,10.86835812,21.65380492,33.8496812,10.03386896,9.970031703,3.682191621,-3.202204352
1.63,10.05441165,10.11520809,10.15816862,10.05441165,10.05441165,10.42799244,10.82492203,21.59222129,33.78437274,9.994259418,9.930838041,3.665107721,-3.206268973
1.632,10.01455406,10.07512853,10.11793246,10.01455406,10.01455406,10.38647818,10.78164755,21.53078491,33.71914522,9.954793698,9.891785488,3.648102863,-3.210255976
1.634,9.974842413,10.03519557,10.07784338,9.974842413,9.974842413,10.3451172,10.73853416,21.46949564,33.65399886,9.915471366,9.852873631,3.631176682,-3.2141659
1.636,9.935276258,9.995408787,10.03790094,9.935276258,9.935276258,10.30390903,10.69558135,21.40835333,33.58893391,9.876291992,9.814102058,3.614328816,-3.217999282
1.638,9.895855151,9.955767721,9.998104701,9.895855151,9.895855151,10.26285319,10.65278861,21.34735782,33.5239506,9.837255146,9.775470357,3.597558902,-3.221756653
1.64,9.856578648,9.91627193,9.958454203,9.856578648,9.856578648,10.22194921,10.61015542,21.28650897,33.45904915,9.7983604,9.736978117,3.580866582,-3.225438544
1.642,9.817446303,9.876920968,9.918949004,9.817446303,9.817446303,10.1811966,10.56768128,21.22580662,33.39422978,9.759607326,9.698624926,3.564251496,-3.22904548
1.644,9.778457674,9.83771439,9.87958866,9.778457674,9.778457674,10.14059489,10.52536567,21.16525061,33.32949273,9.720995496,9.660410374,3.547713289,-3.232577986
1.646,9.739612316,9.798651752,9.840372726,9.739612316,9.739612316,10.1001436,10.48320809,21.10484079,33.26483821,9.682524484,9.622334052,3.531251606,-3.236036582
1.648,9.700909788,9.759732612,9.801300757,9.700909788,9.700909788,10.05984227,10.44120803,21.04457699,33.20026643,9.644193862,9.584395549,3.514866093,-3.239421786
1.65,9.662349649,9.720956525,9.762372311,9.662349649,9.662349649,10.01969041,10.39936497,20.98445906,33.1357776,9.606003206,9.546594457,3.498556399,-3.242734113
1.652,9.623931456,9.682323051,9.723586944,9.623931456,9.623931456,9.979687562,10.35767842,20.92448684,33.07137194,9.56795209,9.508930367,3.482322174,-3.245974075
1.654,9.58565477,9.643831747,9.684944214,9.58565477,9.58565477,9.939833246,10.31614788,20.86466016,33.00704966,9.530040089,9.471402871,3.46616307,-3.249142181
1.656,9.547519152,9.605482174,9.646443681,9.547519152,9.547519152,9.900126994,10.27477283,20.80497885,32.94281094,9.49226678,9.434011563,3.45007874,-3.252238937
1.658,9.509524162,9.567273891,9.608084903,9.509524162,9.509524162,9.860568336,10.23355277,20.74544276,32.878656,9.45463174,9.396756033,3.434068838,-3.255264847
1.66,9.471669363,9.52920646,9.569867442,9.471669363,9.471669363,9.821156802,10.19248721,20.6860517,32.81458504,9.417134544,9.359635877,3.418133022,-3.258220411
1.662,9.433954317,9.491279442,9.531790857,9.433954317,9.433954317,9.781891925,10.15157563,20.62680552,32.75059823,9.379774773,9.322650689,3.402270949,-3.261106126
1.664,9.396378588,9.453492399,9.49385471,9.396378588,9.396378588,9.742773238,10.11081755,20.56770404,32.68669579,9.342552004,9.285800062,3.386482279,-3.263922488
1.666,9.358941739,9.415844895,9.456058564,9.358941739,9.358941739,9.703800274,10.07021247,20.5087471,32.62287789,9.305465816,9.249083592,3.370766673,-3.266669989
1.668,9.321643337,9.378336493,9.418401982,9.321643337,9.321643337,9.664972568,10.02975988,20.44993451,32.55914473,9.268515789,9.212500875,3.355123793,-3.269349118
1.67,9.284482946,9.340966758,9.380884528,9.284482946,9.284482946,9.626289655,9.989459283,20.3912661,32.49549647,9.231701505,9.176051507,3.339553305,-3.271960361
1.672,9.247460132,9.303735255,9.343505765,9.247460132,9.247460132,9.587751071,9.949310194,20.3327417,32.43193332,9.195022543,9.139735085,3.324054874,-3.274504203
1.674,9.210574464,9.26664155,9.30626526,9.210574464,9.210574464,9.549356355,9.909312114,20.27436113,32.36845543,9.158478487,9.103551206,3.308628167,-3.276981124
1.676,9.173825509,9.22968521,9.269162578,9.173825509,9.173825509,9.511105043,9.869464549,20.21612421,32.30506299,9.122068918,9.067499468,3.293272853,-3.279391602
1.678,9.137212835,9.192865803,9.232197287,9.137212835,9.137212835,9.472996676,9.829767006,20.15803077,32.24175617,9.085793419,9.03157947,3.277988603,-3.281736114
1.68,9.100736012,9.156182897,9.195368953,9.100736012,9.100736012,9.435030792,9.790218995,20.10008061,32.17853513,9.049651576,8.995790811,3.262775089,-3.284015132
1.682,9.064394611,9.119636061,9.158677146,9.064394611,9.064394611,9.397206933,9.750820025,20.04227356,32.11540005,9.013642971,8.960133089,3.247631984,-3.286229126
1.684,9.028188203,9.083224865,9.122121434,9.028188203,9.028188203,9.359524641,9.711569607,19.98460944,32.05235108,8.977767191,8.924605907,3.232558962,-3.288378563
1.686,8.992116359,9.04694888,9.085701386,8.992116359,8.992116359,9.321983458,9.672467251,19.92708806,31.98938839,8.942023821,8.889208863,3.217555702,-3.29046391
1.688,8.956178652,9.010807677,9.049416575,8.956178652,8.956178652,9.284582928,9.633512472,19.86970924,31.92651213,8.906412449,8.853941561,3.202621879,-3.292485627
1.69,8.920374655,8.974800828,9.013266571,8.920374655,8.920374655,9.247322595,9.594704782,19.81247278,31.86372247,8.87093266,8.818803601,3.187757175,-3.294444175
1.692,8.884703942,8.938927906,8.977250946,8.884703942,8.884703942,9.210202005,9.556043697,19.7553785,31.80101955,8.835584045,8.783794587,3.172961269,-3.29634001
